conversation_id,turn_number,tweet_id,author_id,role,created_at,text_raw,parent_tweet_id,response_tweet_ids,direct_reply_count,is_branch_point,text_clean,language,quality_flag,thread_id,thread_position
34595,6,34594,AppleSupport,support,2017-11-02 13:11:56+00:00,@123494 Got it. Let's go ahead and meet in DM and we'll continue this from there. https://t.co/GDrqU22YpT,34592,,0,False,,,,34595_thread_838,5.0
34598,1,34598,123495,customer,2017-11-01 09:59:00+00:00,iMessage-Aktivierung schlägt mal wieder fehl… @1652 @AppleSupport,,"34596,34606",1,False,iMessage-Aktivierung schlägt mal wieder fehl...,de,KEEP,34598_thread_841,1.0
34598,2,34596,AppleSupport,support,2017-11-01 13:27:32+00:00,@123495 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,34598,34597,1,False,,,,34598_thread_841,2.0
34598,3,34597,123495,customer,2017-11-01 13:28:01+00:00,@AppleSupport iMessage stopped working and won’t activate anymore—is that a problem on your side?,34596,"34599,34600",2,True,iMessage stopped working and won’t activate anymore—is that a problem on your side?,en,KEEP,34598_thread_841,3.0
34598,4,34599,AppleSupport,support,2017-11-01 13:51:00+00:00,"@123495 We're not showing any issues on our end: https://t.co/7NVrDovSd8

Has it been over 24 hours since you tried activating?",34597,34601,1,False,,,,34598_thread_841,4.0
34598,5,34601,123495,customer,2017-11-01 14:03:34+00:00,"@AppleSupport I don’t think so—it did work this morning, has been deactivated for whatever reason, and now it won’t activate… 🤔",34599,34602,1,False,"I don’t think so—it did work this morning, has been deactivated for whatever reason, and now it won’t activate...",en,KEEP,34598_thread_841,5.0
34598,6,34602,AppleSupport,support,2017-11-01 14:14:30+00:00,@123495 Thank you for providing us with that information. Let's look further into this issue. Please DM us the device you are using. https://t.co/GDrqU22YpT,34601,,0,False,,,,34598_thread_841,6.0
34598,7,34600,123496,customer,2017-11-01 17:15:06+00:00,@123495 @AppleSupport Nachrichten werden bei mir auch nicht mehr zugestellt,34597,34603,1,False,Nachrichten werden bei mir auch nicht mehr zugestellt,de,KEEP,34598_thread_840,4.0
34598,8,34603,AppleSupport,support,2017-11-01 17:58:01+00:00,@123496 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,34600,34604,1,False,,,,34598_thread_840,5.0
34598,9,34604,123497,customer,2017-11-01 19:07:57+00:00,@AppleSupport How can i solve this problem? https://t.co/GGrwhAf4yr,34603,34605,1,False,How can i solve this problem?,en,KEEP,34598_thread_840,6.0
34598,10,34605,AppleSupport,support,2017-11-01 19:39:00+00:00,@123497 Let's have a look at this. Please DM us here: https://t.co/GDrqU22YpT,34604,,0,False,,,,34598_thread_840,7.0
34608,1,34608,123498,customer,2017-11-01 08:49:41+00:00,@AppleSupport Is there any possibility to combine two Apple-IDs?,,34607,1,False,Is there any possibility to combine two Apple-IDs?,en,KEEP,34608_thread_842,1.0
34608,2,34607,AppleSupport,support,2017-11-01 13:27:31+00:00,@123498 Let's look into your options together. Let us know in DM a bit more about what you're wanting to do. https://t.co/GDrqU22YpT,34608,,0,False,,,,34608_thread_842,2.0
34610,1,34610,123499,customer,2017-11-01 09:03:43+00:00,"Oh great, iMessage not working after the latest iOS update. 😐 @AppleSupport",,"34611,34612,34609",1,False,"Oh great, iMessage not working after the latest iOS update.",en,KEEP,34610_thread_843,1.0
34610,2,34609,AppleSupport,support,2017-11-01 13:26:11+00:00,@123499 Thanks for reaching out. DM the specific issue you are seeing with Messages to get started. https://t.co/GDrqU22YpT,34610,,0,False,,,,34610_thread_843,2.0
34614,1,34614,123500,customer,2017-11-01 09:21:21+00:00,Hi @AppleSupport ! #TimeMachine still not working with #HighSierra update,,34613,1,False,Hi ! TimeMachine still not working with HighSierra update,en,KEEP,34614_thread_844,1.0
34614,2,34613,AppleSupport,support,2017-11-01 13:26:08+00:00,@123500 Let's work together in DM to investigate what's going on with your Time Machine. https://t.co/GDrqU22YpT,34614,,0,False,,,,34614_thread_844,2.0
34616,1,34616,123501,customer,2017-11-01 08:33:36+00:00,@115858 @AppleSupport @1456 his new ios 11.0  I have to restart my phone at least four times a day because it is blocked by everything,,34615,1,False,his new ios 11.0 I have to restart my phone at least four times a day because it is blocked by everything,en,KEEP,34616_thread_845,1.0
34616,2,34615,AppleSupport,support,2017-11-01 13:26:00+00:00,@123501 We want to help get your iPhone working properly. Which exact iOS version and iPhone are you using?,34616,,0,False,,,,34616_thread_845,2.0
34618,1,34618,123502,customer,2017-11-01 09:13:07+00:00,Hmm… @AppleSupport doubt Ill be able to close the Move ring 25770 times in november. https://t.co/Fj0ghd2UnW,,34617,1,False,Hmm... doubt Ill be able to close the Move ring 25770 times in november.,en,KEEP,34618_thread_846,1.0
34618,2,34617,AppleSupport,support,2017-11-01 13:26:00+00:00,@123502 We'd like to know more about what you're seeing. DM us with what type of Apple Watch you're using. https://t.co/GDrqU22YpT,34618,,0,False,,,,34618_thread_846,2.0
34620,1,34620,123503,customer,2017-11-01 09:27:07+00:00,"When searching fot ""GOT"" Apple TV app shows Cmore but not @1561 Nordic, even tho I only have HBO installed. @AppleSupport",,34619,1,False,"When searching fot ""GOT"" Apple TV app shows Cmore but not Nordic, even tho I only have HBO installed.",en,KEEP,34620_thread_847,1.0
34620,2,34619,AppleSupport,support,2017-11-01 13:26:00+00:00,@123503 Let's get you in touch with our Apple TV experts so they can assist further. Reach out here: https://t.co/IBIY3vMgPj,34620,,0,False,,,,34620_thread_847,2.0
34622,1,34622,123504,customer,2017-11-01 09:22:24+00:00,@AppleSupport @115858 After iOS11 the battery is draining very fast. Request you to look into it.,,34621,1,False,After iOS11 the battery is draining very fast. Request you to look into it.,en,KEEP,34622_thread_848,1.0
34622,2,34621,AppleSupport,support,2017-11-01 13:25:32+00:00,@123504 We'd like to help. Could you Direct Message us and tell us what iOS version you're on currently? https://t.co/GDrqU22YpT,34622,,0,False,,,,34622_thread_848,2.0
34624,1,34624,123505,customer,2017-11-01 08:53:39+00:00,"@AppleSupport Is there a way to merge two AppleID’s, so I can use all bought items in one ID and delete the other?",,34623,1,False,"Is there a way to merge two AppleID’s, so I can use all bought items in one ID and delete the other?",en,KEEP,34624_thread_849,1.0
34624,2,34623,AppleSupport,support,2017-11-01 13:25:32+00:00,@123505 Great question! Our account security team is best suited to help you. You can reach them directly here:  https://t.co/UJm15vmMM2,34624,,0,False,,,,34624_thread_849,2.0
34627,1,34627,123506,customer,2017-11-01 09:04:16+00:00,@AppleSupport charging my phone but it’s reducing the battery charge?? Help?!! https://t.co/Ssnoh9ayXN,,34625,1,False,charging my phone but it’s reducing the battery charge?? Help?!!,en,KEEP,34627_thread_851,1.0
34627,2,34625,AppleSupport,support,2017-11-01 13:25:32+00:00,@123506 We'd like to help you with this. Are you using the charging cable that came with your iPhone? Have you tried another cable?,34627,34626,1,False,,,,34627_thread_851,2.0
34627,3,34626,123506,customer,2017-11-01 13:27:11+00:00,@AppleSupport Thanks for your response it’s happened a few times now since the new iOS update - I have now unplugged,34625,"34628,34629",2,True,Thanks for your response it’s happened a few times now since the new iOS update - I have now unplugged,en,KEEP,34627_thread_851,3.0
34627,4,34629,123507,customer,2017-11-01 13:44:20+00:00,@123506 @AppleSupport I think it’s about time Apple admit that iOS 11 has an inherent battery related issue!,34626,,0,False,I think it’s about time Apple admit that iOS 11 has an inherent battery related issue!,en,KEEP,34627_thread_851,4.0
34627,5,34628,AppleSupport,support,2017-11-01 13:47:29+00:00,"@123506 If this issue reappears, we'd like you to notice how you're charging and if the behavior changes if you switch cables.",34626,34630,1,False,,,,34627_thread_850,4.0
34627,6,34630,123506,customer,2017-11-01 13:48:04+00:00,@AppleSupport Will do thanks 👍,34628,34631,1,False,Will do thanks,unknown,KEEP,34627_thread_850,5.0
34627,7,34631,AppleSupport,support,2017-11-01 13:53:00+00:00,@123506 You're welcome. Have a great rest of your day.,34630,,0,False,,,,34627_thread_850,6.0
34637,1,34637,123508,customer,2017-10-27 22:33:31+00:00,@AppleSupport is there a way I can uninstall iOS 11 and go back to 10?,,"34636,34638",1,False,is there a way I can uninstall iOS 11 and go back to 10?,en,KEEP,34637_thread_852,1.0
34637,2,34636,AppleSupport,support,2017-10-28 00:00:00+00:00,@123508 Keeping your software up to date is one of the most important things you can do to maintain your Apple product's security.,34637,34634,1,False,,,,34637_thread_852,2.0
34637,3,34634,123508,customer,2017-11-01 08:40:48+00:00,@AppleSupport How can you release something with so many bugs?! Was it even tested?,34636,"34633,34635",1,False,How can you release something with so many bugs?! Was it even tested?,en,KEEP,34637_thread_852,3.0
34637,4,34633,123508,customer,2017-11-01 08:43:42+00:00,@AppleSupport This will stay at this time throughout the whole song so I have no idea how long is left https://t.co/GO0UL7STCz,34634,34632,1,False,This will stay at this time throughout the whole song so I have no idea how long is left,en,KEEP,34637_thread_852,4.0
34637,5,34632,AppleSupport,support,2017-11-01 13:24:35+00:00,@123508 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,34633,,0,False,,,,34637_thread_852,5.0
34641,1,34641,123509,customer,2017-11-01 01:09:23+00:00,Now my flash light won’t work and my Touch ID is being temperamental… sort it out @115858 https://t.co/uwh1UM9f3S,,34640,1,False,,,,34641_thread_853,1.0
34641,2,34640,123509,customer,2017-11-01 09:19:22+00:00,@115858 Now my rear camera is not working… and my phone needs to cool down apparently even tho it feels kool to me… 😠 @115858 @AppleSupport,34641,34639,1,False,Now my rear camera is not working... and my phone needs to cool down apparently even tho it feels kool to me...,en,KEEP,34641_thread_853,2.0
34641,3,34639,AppleSupport,support,2017-11-01 13:24:00+00:00,@123509 Hi. We're here for you. DM us and tell us the exact version of iOS you're running. We'll go from there. https://t.co/GDrqU22YpT,34640,,0,False,,,,34641_thread_853,3.0
34643,1,34643,123510,customer,2017-11-01 09:00:44+00:00,"Ffs @115858 Ever since I did the update my I phone everyting is moving slow like a man on ketamine 
Sort it out will ya",,34642,1,False,,,,34643_thread_854,1.0
34643,2,34642,AppleSupport,support,2017-11-01 13:23:35+00:00,@123510 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,34643,,0,False,,,,34643_thread_854,2.0
34646,1,34646,123511,customer,2017-11-01 08:13:43+00:00,My 6 month old IPhone 6 touch screen is unresponsive. @AppleSupport please help!,,34644,1,False,My 6 month old IPhone 6 touch screen is unresponsive. please help!,en,KEEP,34646_thread_855,1.0
34646,2,34644,AppleSupport,support,2017-11-01 13:22:09+00:00,@123511 We're happy to help. What version of iOS are you currently running? Find that in Settings &gt; General &gt; About.,34646,34645,1,False,,,,34646_thread_855,2.0
34646,3,34645,123511,customer,2017-11-01 13:36:34+00:00,@AppleSupport It's 10.3.3. Although I'm convinced it's a screen issue rather than a software one.,34644,34647,1,False,It's 10.3.3. Although I'm convinced it's a screen issue rather than a software one.,en,KEEP,34646_thread_855,3.0
34646,4,34647,AppleSupport,support,2017-11-01 13:41:01+00:00,@123511 Send us a DM and let us know your country. We'll take a closer look together. https://t.co/GDrqU22YpT,34645,,0,False,,,,34646_thread_855,4.0
34650,1,34650,123512,customer,2017-11-01 08:07:02+00:00,@AppleSupport why on my Apple Watch series 3 when I start the activity tracker on stair stepper it shows 0 total and active calories?,,34648,1,False,why on my Apple Watch series 3 when I start the activity tracker on stair stepper it shows 0 total and active calories?,en,KEEP,34650_thread_856,1.0
34650,2,34648,AppleSupport,support,2017-11-01 13:22:00+00:00,@123512 Happy to help you with this. Can you tell us which iOS and watchOS version you are currently using please?,34650,34649,1,False,,,,34650_thread_856,2.0
34650,3,34649,123512,customer,2017-11-01 17:23:37+00:00,@AppleSupport The latest update from yesterday,34648,34651,1,False,The latest update from yesterday,en,KEEP,34650_thread_856,3.0
34650,4,34651,AppleSupport,support,2017-11-01 17:55:55+00:00,@123512 DM us using the link below. We'll look into things from there. https://t.co/GDrqU22YpT,34649,,0,False,,,,34650_thread_856,4.0
34653,1,34653,123513,customer,2017-11-01 09:05:54+00:00,Alguém sentiu um consumo maior com o novo IOS ou a @AppleSupport está de sacanagem comigo???,,34652,1,False,Alguém sentiu um consumo maior com o novo IOS ou a está de sacanagem comigo???,pt,KEEP,34653_thread_857,1.0
34653,2,34652,AppleSupport,support,2017-11-01 13:21:50+00:00,"@123513 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",34653,,0,False,,,,34653_thread_857,2.0
34656,1,34656,123514,customer,2017-11-01 08:45:54+00:00,Hey @115858 where’s my October Challenge award? Challenged to burn 42813 cals &amp; I worked my butt off to burn 43081 but no badge.,,34654,1,False,,,,34656_thread_858,1.0
34656,2,34654,AppleSupport,support,2017-11-01 13:21:49+00:00,"@123514 We'd be happy to look into what's going on with that award not showing up. To start, can you tell us which device you're using?",34656,34655,1,False,,,,34656_thread_858,2.0
34656,3,34655,123514,customer,2017-11-01 13:49:55+00:00,@AppleSupport Thanks for getting back to me. 38mm Watch S2 and iPhone SE both have the latest updates.,34654,34657,1,False,Thanks for getting back to me. 38mm Watch S2 and iPhone SE both have the latest updates.,en,KEEP,34656_thread_858,3.0
34656,4,34657,AppleSupport,support,2017-11-01 13:52:36+00:00,"@123514 Got it. Send us a DM with the country you're currently located in, and we'll continue from there. https://t.co/GDrqU22YpT",34655,,0,False,,,,34656_thread_858,4.0
34662,1,34662,123516,customer,2017-11-01 08:53:42+00:00,"Thanks @AppleSupport, for following up on the camera issue. It is highly appreciated. Hope you will continue to support in the same way.",,34661,1,False,"Thanks , for following up on the camera issue. It is highly appreciated. Hope you will continue to support in the same way.",en,KEEP,34662_thread_859,1.0
34662,2,34661,AppleSupport,support,2017-11-01 13:21:00+00:00,@123516 Our pleasure! Let us know if you have further questions &amp; we'll be glad to help.,34662,,0,False,,,,34662_thread_859,2.0
34667,1,34667,123517,customer,2017-10-31 18:13:10+00:00,@AppleSupport - iPhone 6S Plus suddenly losing battery life since yesterday - % goes down by the second. Any ideas on what it might be?,,"34668,34666",1,False,- iPhone 6S Plus suddenly losing battery life since yesterday - % goes down by the second. Any ideas on what it might be?,en,KEEP,34667_thread_860,1.0
34667,2,34666,123517,customer,2017-10-31 18:26:23+00:00,@AppleSupport Thank you! I’m on 11.0.1,34667,34665,1,False,Thank you! I’m on 11.0.1,en,KEEP,34667_thread_860,2.0
34667,3,34665,AppleSupport,support,2017-10-31 18:41:32+00:00,"@123517 You're very welcome. The first step to resolving this issue, would be to update the iOS 11.1. https://t.co/80YRnjDFDk",34666,34664,1,False,,,,34667_thread_860,3.0
34667,4,34664,123517,customer,2017-11-01 08:11:57+00:00,@AppleSupport Hi Apple Support. Have updated to the latest iOS but no luck with battery :(,34665,34663,1,False,Hi Apple Support. Have updated to the latest iOS but no luck with battery :(,en,KEEP,34667_thread_860,4.0
34667,5,34663,AppleSupport,support,2017-11-01 13:20:34+00:00,@123517 DM the country or region where you are currently located to continue. https://t.co/GDrqU22YpT,34664,,0,False,,,,34667_thread_860,5.0
34670,1,34670,123518,customer,2017-11-01 08:07:29+00:00,@AppleSupport my iphones battery drains quickly. any tips. it might just be old though,,34669,1,False,my iphones battery drains quickly. any tips. it might just be old though,en,KEEP,34670_thread_861,1.0
34670,2,34669,AppleSupport,support,2017-11-01 13:19:31+00:00,@123518 We'd be happy to help with some battery tips. Let's start with the maximizing tips found here: https://t.co/TpjqFp3jxD,34670,,0,False,,,,34670_thread_861,2.0
34673,1,34673,123519,customer,2017-11-01 08:03:53+00:00,@115858 wtf going on bro I’m still seeing boxes with question marks and I️ updated my phone 🙄🤦🏾‍♀️,,34671,1,False,,,,34673_thread_862,1.0
34673,2,34671,AppleSupport,support,2017-11-01 13:18:18+00:00,@123519 We want to help. Which iOS version is installed? You'll find that from Settings &gt; General &gt; About.,34673,34672,1,False,,,,34673_thread_862,2.0
34673,3,34672,123519,customer,2017-11-01 16:48:36+00:00,@AppleSupport 11.1,34671,34674,1,False,11.1,unknown,KEEP,34673_thread_862,3.0
34673,4,34674,AppleSupport,support,2017-11-01 17:24:28+00:00,@123519 DM us using the link below. We'll look into things from there. https://t.co/GDrqU2kzhr,34672,,0,False,,,,34673_thread_862,4.0
34678,1,34678,120401,customer,2017-11-01 06:56:29+00:00,@AppleSupport after update to 10.13.1 Lacie is down again after a night of extreme and unprovoced disk access resulting in overheating! 2/2,,34675,1,False,after update to 10.13.1 Lacie is down again after a night of extreme and unprovoced disk access resulting in overheating! 2/2,en,KEEP,34678_thread_864,1.0
34678,2,34675,AppleSupport,support,2017-11-01 13:18:00+00:00,"@120401 When you have a moment, please send us over a DM. We're happy to work together with you on this. https://t.co/GDrqU22YpT",34678,"34676,34677",2,True,,,,34678_thread_864,2.0
34678,3,34676,120401,customer,2017-11-02 10:44:06+00:00,@AppleSupport So I schedule a call with support. The lady I get on the phone downplays the issue and hangs up on me. Apple support at it’s best?! #fail,34675,,0,False,So I schedule a call with support. The lady I get on the phone downplays the issue and hangs up on me. Apple support at it’s best?! fail,en,KEEP,34678_thread_864,3.0
34678,4,34677,120401,customer,2017-11-02 10:59:06+00:00,"@AppleSupport btw. when I schedule a call based on a case# you started, it’s pretty odd that the person doesn’t know what the issue is. #fail",34675,,0,False,"btw. when I schedule a call based on a case# you started, it’s pretty odd that the person doesn’t know what the issue is. fail",en,KEEP,34678_thread_863,3.0
34681,1,34681,123520,customer,2017-11-01 08:44:30+00:00,@AppleSupport Hoe kan ik de externe microfooningang van mijn iPhone 6S blijven gebruiken voor een professionele microfoon?,,34679,1,False,Hoe kan ik de externe microfooningang van mijn iPhone 6S blijven gebruiken voor een professionele microfoon?,nl,KEEP,34681_thread_865,1.0
34681,2,34679,AppleSupport,support,2017-11-01 13:17:01+00:00,@123520 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,34681,34680,1,False,,,,34681_thread_865,2.0
34681,3,34680,123520,customer,2017-11-11 10:48:08+00:00,@AppleSupport How can I connect an external microphone to diphone 6S to optimize the sound with video?,34679,34682,1,False,How can I connect an external microphone to diphone 6S to optimize the sound with video?,en,KEEP,34681_thread_865,3.0
34681,4,34682,AppleSupport,support,2017-11-11 16:44:25+00:00,@123520 We'll be happy to provide you with some information on this. Reach out to us via DM and we'll continue with you there. https://t.co/GDrqU22YpT,34680,,0,False,,,,34681_thread_865,4.0
34685,1,34685,123521,customer,2017-11-01 07:40:39+00:00,Top 5 things I regret doing in MY LiFE is updating my IOS. Now my Touch ID doesn’t work! Tf @AppleSupport,,34683,1,False,Top 5 things I regret doing in MY LiFE is updating my IOS. Now my Touch ID doesn’t work! Tf,en,KEEP,34685_thread_866,1.0
34685,2,34683,AppleSupport,support,2017-11-01 13:17:01+00:00,"@123521 We want to look into what's going on with your TouchID. To start, which device and iOS version are you using?",34685,34684,1,False,,,,34685_thread_866,2.0
34685,3,34684,123521,customer,2017-11-01 13:20:13+00:00,"@AppleSupport Iphone 6S, IOS 11.0.3",34683,34686,1,False,"Iphone 6S, IOS 11.0.3",en,KEEP,34685_thread_866,3.0
34685,4,34686,AppleSupport,support,2017-11-01 13:41:58+00:00,@123521 Can you tell us a bit more about what's going on with your TouchID?,34684,34687,1,False,,,,34685_thread_866,4.0
34685,5,34687,123521,customer,2017-11-01 13:56:31+00:00,"@AppleSupport Won’t unlock, when I try re-add my finger I get this. Have to manually unlock https://t.co/6CnhnZWyi7",34686,34688,1,False,"Won’t unlock, when I try re-add my finger I get this. Have to manually unlock",en,KEEP,34685_thread_866,5.0
34685,6,34688,AppleSupport,support,2017-11-01 14:00:07+00:00,"@123521 DM us your country, and we'll continue working there. https://t.co/GDrqU22YpT",34687,,0,False,,,,34685_thread_866,6.0
34690,1,34690,123522,customer,2017-11-01 08:04:12+00:00,"@AppleSupport @115858 bitch!! Stop changing the letter “I” to that dumb ass shit. I’m sick of it, hoe!!",,34689,1,False,"bitch!! Stop changing the letter “I” to that dumb ass shit. I’m sick of it, hoe!!",en,KEEP,34690_thread_867,1.0
34690,2,34689,AppleSupport,support,2017-11-01 13:17:00+00:00,"@123522 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT",34690,,0,False,,,,34690_thread_867,2.0
34694,1,34694,123524,customer,2017-11-01 07:55:47+00:00,@115858 can y’all update the iMovie app. Keeps crashing on me,,34693,1,False,,,,34694_thread_868,1.0
34694,2,34693,AppleSupport,support,2017-11-01 13:16:26+00:00,@123524 Our Apple Apps team would be best equipped to help with this. You can reach out to them here:  https://t.co/IBIY3vMgPj,34694,,0,False,,,,34694_thread_868,2.0
34697,1,34697,123525,customer,2017-11-01 06:28:45+00:00,@AppleSupport are you able to turn off the automatic brightness on this iOS update?,,34695,1,False,are you able to turn off the automatic brightness on this iOS update?,en,KEEP,34697_thread_869,1.0
34697,2,34695,AppleSupport,support,2017-11-01 13:16:00+00:00,@123525 You most certainly can. Check out this helpful article about how to turn off auto-brightness:https://t.co/bkqEVCrK2l,34697,34696,1,False,,,,34697_thread_869,2.0
34697,3,34696,123525,customer,2017-11-01 13:20:13+00:00,@AppleSupport Thanks a lot,34695,34698,1,False,Thanks a lot,unknown,KEEP,34697_thread_869,3.0
34697,4,34698,AppleSupport,support,2017-11-01 13:40:00+00:00,"@123525 You are welcome. If you have any questions in the future, please reach back out to us.",34696,,0,False,,,,34697_thread_869,4.0
34700,1,34700,123526,customer,2017-11-01 08:08:10+00:00,"@AppleSupport iPhone 7 Plus camera doesn't focus anymore when in Photo, Square mode since upgrading to iOS 11.",,34699,1,False,"iPhone 7 Plus camera doesn't focus anymore when in Photo, Square mode since upgrading to iOS 11.",en,KEEP,34700_thread_870,1.0
34700,2,34699,AppleSupport,support,2017-11-01 13:16:00+00:00,@123526 We can help with this. Are you on the latest iOS 11.1? DM us your reply to continue https://t.co/GDrqU22YpT,34700,,0,False,,,,34700_thread_870,2.0
34705,1,34705,123527,customer,2017-10-28 21:28:45+00:00,Anyone else secure the 11/3 launch date on their #iPhoneX order only to receive a receipt from @115858 w/ a 3-4 week away delivery date? 😱😩😤😪,,34704,1,False,,,,34705_thread_871,1.0
34705,2,34704,123527,customer,2017-11-01 07:47:17+00:00,@115858 Good news...fished for a path to a live person...Specialist left me a msg. She sounded nice. But errr...um...how does this address my issue? https://t.co/BjAHHeHGpL,34705,34703,1,False,,,,34705_thread_871,2.0
34705,3,34703,123527,customer,2017-11-01 07:55:15+00:00,@115858 My Q was: How was the delivery date in the cart 2 wks earlier than what’s on my receipt? #ServiceRecovery #SupplyChain #1standlastpreorder,34704,34701,1,False,,,,34705_thread_871,3.0
34705,4,34701,AppleSupport,support,2017-11-01 13:15:33+00:00,@123527 Our Online Store team is best suited to help you with your order. You can reach them here:  https://t.co/8yjRd1Xo0i,34703,34702,1,False,,,,34705_thread_871,4.0
34705,5,34702,123527,customer,2017-11-01 13:33:36+00:00,@AppleSupport Thanks. I’ve been exploring that option. I’ll no longer tag your handle. Please consider the matter closed from the Twitter Support angle.,34701,,0,False,Thanks. I’ve been exploring that option. I’ll no longer tag your handle. Please consider the matter closed from the Twitter Support angle.,en,KEEP,34705_thread_871,5.0
34708,1,34708,123528,customer,2017-11-01 08:01:47+00:00,"@AppleSupport my iPhone 6 has deleted all my notes.  Not using email, not using cloud.  Didn't delete them.  How do I get them back?",,34706,1,False,"my iPhone 6 has deleted all my notes. Not using email, not using cloud. Didn't delete them. How do I get them back?",en,KEEP,34708_thread_872,1.0
34708,2,34706,AppleSupport,support,2017-11-01 13:15:00+00:00,@123528 We'd be happy to look into what's going on. Do you know if you have a recent backup from before those Notes went missing?,34708,34707,1,False,,,,34708_thread_872,2.0
34708,3,34707,123528,customer,2017-11-01 22:36:24+00:00,@AppleSupport there is one from a little while back that would have most of the notes data,34706,34709,1,False,there is one from a little while back that would have most of the notes data,en,KEEP,34708_thread_872,3.0
34708,4,34709,AppleSupport,support,2017-11-01 23:14:50+00:00,@123528 Restoring a backup with that data would be the only way to recover that data. You can see how here: https://t.co/OZqPAHfBRU,34707,,0,False,,,,34708_thread_872,4.0
35209,1,35209,123667,customer,2017-11-01 13:37:22+00:00,"I don’t know if it’s either my #iPhone 6 or The new #iOS update I installed yesterday but, my battery had been draining out! #Apple @115858",,35208,1,False,,,,35209_thread_873,1.0
35209,2,35208,AppleSupport,support,2017-11-01 13:44:00+00:00,@123667 You're in the right place. Let's meet up via DM so we can dig in to this in greater detail. https://t.co/GDrqU22YpT,35209,,0,False,,,,35209_thread_873,2.0
35211,1,35211,123668,customer,2017-11-01 13:30:49+00:00,"@AppleSupport why is the new update savaging my battery please, 100% to 1% in the space of an hour, get ya shit together",,35210,1,False,"why is the new update savaging my battery please, 100% to 1% in the space of an hour, get ya shit together",en,KEEP,35211_thread_874,1.0
35211,2,35210,AppleSupport,support,2017-11-01 13:43:25+00:00,@123668 That should not be happening. Let us help. DM us more details about this. https://t.co/GDrqU22YpT,35211,,0,False,,,,35211_thread_874,2.0
35213,1,35213,123669,customer,2017-11-01 10:08:24+00:00,@AppleSupport Hola/Hello! I can use the AirPods witch Bluetooth audio transmisor? Any model? This no... https://t.co/ULMExUlaoX,,35212,1,False,Hola/Hello! I can use the AirPods witch Bluetooth audio transmisor? Any model? This no...,en,KEEP,35213_thread_875,1.0
35213,2,35212,AppleSupport,support,2017-11-01 13:43:25+00:00,@123669 You'll find more info on compatibilty with your AIrPods at the following link: https://t.co/Kd8IAdG7nA,35213,,0,False,,,,35213_thread_875,2.0
35215,1,35215,123670,customer,2017-11-01 13:22:33+00:00,@AppleSupport Installed ios11.1 and now my phone doesn’t recognize capital I’s,,35214,1,False,Installed ios11.1 and now my phone doesn’t recognize capital I’s,en,KEEP,35215_thread_876,1.0
35215,2,35214,AppleSupport,support,2017-11-01 13:43:25+00:00,"@123670 We're more than happy to take a look. DM us with more details, and we'll pick back up there. https://t.co/GDrqU22YpT",35215,,0,False,,,,35215_thread_876,2.0
35218,1,35218,123671,customer,2017-11-01 13:38:20+00:00,Is my iPhone the only one doing this ?  @115858 @AppleSupport https://t.co/vbjmrw7IaE,,"35216,35220,35221",2,True,Is my iPhone the only one doing this ?,en,KEEP,35218_thread_878,1.0
35218,2,35216,AppleSupport,support,2017-11-01 13:43:25+00:00,@123671 We'd like to look into this with you. Can you tell us which device and OS version you're using?,35218,35217,1,False,,,,35218_thread_878,2.0
35218,3,35217,123671,customer,2017-11-01 13:44:07+00:00,@AppleSupport 7 Plus and most recent,35216,35219,1,False,7 Plus and most recent,en,KEEP,35218_thread_878,3.0
35218,4,35219,AppleSupport,support,2017-11-01 13:51:32+00:00,@123671 Thank you. Please send us a DM and tell us the specific version number you see under Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT,35217,,0,False,,,,35218_thread_878,4.0
35218,5,35221,124306,customer,2017-11-01 14:11:58+00:00,@123671 @115858 @AppleSupport It’s happening with mine too,35218,38231,1,False,It’s happening with mine too,en,KEEP,35218_thread_877,2.0
35218,6,38231,AppleSupport,support,2017-11-01 14:37:00+00:00,@124306 We'd like to help. DM us and tell us the exact version of iOS you're running. https://t.co/GDrqU22YpT,35221,,0,False,,,,35218_thread_877,3.0
35223,1,35223,123672,customer,2017-11-01 13:19:41+00:00,"#phishing 
Fake, fake, fake.
This adress is trying to take my @115858 account
‼️Check adress mail sender https://t.co/6ifjy91pM7",,35222,1,False,,,,35223_thread_879,1.0
35223,2,35222,AppleSupport,support,2017-11-01 13:43:00+00:00,"@123672 You're right, that email is not from us. This link will help identify phishing and how to report it: https://t.co/LNMCdqt6fD",35223,,0,False,,,,35223_thread_879,2.0
35226,1,35226,123674,customer,2017-11-01 09:04:13+00:00,The amount of issues with my iPhone now since update is a joke. @115858 clearly making old handsets obsolete on purpose.,,"35227,35228,35225",2,True,,,,35226_thread_881,1.0
